inputId,code_module,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,year,semester
19250,FFF,1,South West Region,1.0,40-50%,0-35,0,60,0,1,2014,J
19251,FFF,1,Scotland,1.0,70-80%,0-35,0,60,0,1,2014,J
19252,FFF,0,London Region,3.0,50-60%,35-55,0,60,0,1,2014,J
19253,FFF,1,Wales,2.0,70-80%,35-55,3,60,0,0,2014,J
19254,FFF,1,Scotland,2.0,60-70%,35-55,0,60,0,1,2014,J
19255,FFF,1,Scotland,3.0,10-20%,35-55,0,180,0,1,2014,J
19256,FFF,1,North Western Region,2.0,30-40%,35-55,0,120,1,0,2014,J
19257,FFF,0,Ireland,1.0,10-20%,35-55,0,60,0,1,2014,J
19258,FFF,0,North Region,2.0,0-10%,0-35,3,90,0,0,2014,J
19259,FFF,0,North Region,1.0,60-70%,0-35,0,210,0,1,2014,J
19260,FFF,1,South West Region,1.0,60-70%,35-55,0,60,0,1,2014,J
19261,FFF,1,London Region,1.0,20-30%,35-55,0,120,0,1,2014,J
19262,FFF,0,London Region,3.0,30-40%,35-55,0,60,0,1,2014,J
19263,FFF,1,West Midlands Region,2.0,0-10%,0-35,0,60,0,0,2014,J
19264,FFF,1,Yorkshire Region,3.0,20-30%,0-35,0,60,0,1,2014,J
19265,FFF,1,West Midlands Region,2.0,50-60%,35-55,0,60,0,1,2014,J
19266,FFF,1,East Anglian Region,2.0,60-70%,35-55,2,60,0,1,2014,J
19267,FFF,1,North Western Region,1.0,10-20%,35-55,0,60,0,1,2014,J
19268,FFF,1,South East Region,1.0,0-10%,35-55,0,90,0,1,2014,J
19269,FFF,1,Ireland,1.0,70-80%,0-35,2,180,0,0,2014,J
19270,FFF,0,South Region,2.0,80-90%,0-35,0,60,0,1,2014,J
19271,FFF,1,South East Region,2.0,90-100%,0-35,0,60,0,1,2014,J
19272,FFF,1,East Anglian Region,1.0,70-80%,0-35,0,120,0,1,2014,J
19273,FFF,1,North Western Region,1.0,30-40%,0-35,0,150,0,1,2014,J
19274,FFF,1,South West Region,2.0,80-90%,0-35,0,90,0,1,2014,J
19275,FFF,0,North Western Region,3.0,0-10%,0-35,0,60,0,1,2014,J
19276,FFF,1,East Anglian Region,3.0,80-90%,0-35,0,90,0,1,2014,J
19277,FFF,0,Wales,1.0,70-80%,35-55,0,120,0,1,2014,J
19278,FFF,1,South Region,1.0,90-100%,35-55,0,60,0,1,2014,J
19279,FFF,1,South East Region,3.0,70-80%,55<=,0,60,0,1,2014,J
19280,FFF,1,Wales,2.0,0-10%,35-55,3,60,0,0,2014,J
19281,FFF,0,North Western Region,1.0,30-40%,0-35,0,90,0,1,2014,J
19282,FFF,1,Yorkshire Region,1.0,10-20%,35-55,0,60,0,0,2014,J
19283,FFF,1,South East Region,3.0,10-20%,35-55,0,60,0,1,2014,J
19284,FFF,1,South West Region,1.0,90-100%,35-55,0,120,0,1,2014,J
19285,FFF,1,South West Region,1.0,10-20%,0-35,0,120,0,1,2014,J
19286,FFF,1,East Midlands Region,2.0,10-20%,35-55,0,120,1,0,2014,J
19287,FFF,0,East Anglian Region,2.0,80-90%,0-35,1,60,1,0,2014,J
19288,FFF,0,Wales,2.0,70-80%,35-55,0,60,0,1,2014,J
19289,FFF,1,East Midlands Region,3.0,10-20%,35-55,0,90,0,1,2014,J
19290,FFF,1,East Anglian Region,2.0,60-70%,0-35,1,60,0,1,2014,J
19291,FFF,0,South West Region,1.0,0-10%,0-35,0,120,0,0,2014,J
19292,FFF,1,South Region,2.0,10-20%,0-35,0,60,0,0,2014,J
19293,FFF,1,South Region,2.0,70-80%,35-55,0,90,0,1,2014,J
19294,FFF,0,East Midlands Region,1.0,30-40%,0-35,0,90,0,0,2014,J
19295,FFF,1,West Midlands Region,1.0,0-10%,0-35,0,60,0,1,2014,J
19296,FFF,1,East Midlands Region,3.0,20-30%,35-55,0,90,0,1,2014,J
19297,FFF,0,Scotland,2.0,50-60%,35-55,0,60,0,0,2014,J
19298,FFF,1,West Midlands Region,1.0,10-20%,0-35,1,120,1,0,2014,J
19299,FFF,1,North Western Region,1.0,0-10%,0-35,0,60,0,0,2014,J
19300,FFF,1,Yorkshire Region,1.0,30-40%,35-55,0,150,0,0,2014,J
19301,FFF,0,South Region,2.0,50-60%,0-35,0,120,0,1,2014,J
19302,FFF,1,South West Region,3.0,90-100%,35-55,0,60,0,1,2014,J
19303,FFF,1,London Region,2.0,20-30%,0-35,0,60,1,1,2014,J
19304,FFF,1,North Western Region,2.0,20-30%,0-35,1,90,0,0,2014,J
19305,FFF,0,London Region,2.0,10-20%,0-35,0,120,0,1,2014,J
19306,FFF,1,South Region,3.0,40-50%,0-35,1,90,0,1,2014,J
19307,FFF,1,North Western Region,2.0,20-30%,0-35,0,150,0,1,2014,J
19308,FFF,1,Scotland,3.0,20-30%,35-55,0,90,0,1,2014,J
19309,FFF,1,East Anglian Region,2.0,20-30%,0-35,0,60,0,1,2014,J
19310,FFF,0,Scotland,2.0,30-40%,0-35,0,240,0,1,2014,J
19311,FFF,1,Scotland,4.0,90-100%,35-55,2,60,0,1,2014,J
19312,FFF,1,South East Region,2.0,70-80%,35-55,0,90,0,1,2014,J
19313,FFF,1,South East Region,1.0,90-100%,35-55,0,60,0,1,2014,J
19314,FFF,1,East Anglian Region,1.0,30-40%,35-55,0,60,0,1,2014,J
19315,FFF,1,North Western Region,2.0,30-40%,0-35,0,120,0,1,2014,J
19316,FFF,1,London Region,3.0,60-70%,0-35,3,120,0,1,2014,J
19317,FFF,1,East Midlands Region,3.0,30-40%,35-55,0,60,0,1,2014,J
19318,FFF,1,East Midlands Region,2.0,60-70%,0-35,0,60,0,0,2014,J
19319,FFF,1,London Region,1.0,40-50%,35-55,2,60,0,1,2014,J
19320,FFF,1,Scotland,3.0,80-90%,35-55,0,120,0,1,2014,J
19321,FFF,1,North Western Region,1.0,80-90%,35-55,1,60,0,0,2014,J
19322,FFF,1,East Anglian Region,1.0,70-80%,35-55,0,90,0,1,2014,J
19323,FFF,0,East Midlands Region,2.0,60-70%,0-35,0,120,1,1,2014,J
19324,FFF,1,South West Region,1.0,70-80%,35-55,1,90,0,1,2014,J
19325,FFF,1,West Midlands Region,2.0,90-100%,0-35,1,120,0,1,2014,J
19326,FFF,1,East Anglian Region,1.0,80-90%,0-35,1,60,0,1,2014,J
19327,GGG,1,East Midlands Region,2.0,80-90%,0-35,0,30,0,1,2013,J
19328,GGG,1,North Western Region,1.0,10-20%,35-55,0,30,0,1,2013,J
19329,GGG,0,London Region,2.0,30-40%,0-35,0,30,0,1,2013,J
19330,GGG,0,East Midlands Region,1.0,70-80%,35-55,0,30,0,0,2013,J
19331,GGG,0,Yorkshire Region,2.0,10-20%,35-55,0,30,0,1,2013,J
19332,GGG,0,South Region,2.0,80-90%,35-55,0,30,0,1,2013,J
19333,GGG,0,London Region,1.0,10-20%,0-35,0,30,0,0,2013,J
19334,GGG,0,South East Region,1.0,90-100%,0-35,0,30,1,1,2013,J
19335,GGG,0,London Region,2.0,50-60%,0-35,0,30,0,1,2013,J
19336,GGG,0,London Region,2.0,30-40%,35-55,0,30,0,1,2013,J
19337,GGG,0,East Anglian Region,1.0,40-50%,0-35,0,90,0,1,2013,J
19338,GGG,0,South East Region,1.0,10-20%,0-35,0,30,0,0,2013,J
19339,GGG,0,Yorkshire Region,1.0,0-10%,0-35,0,30,0,1,2013,J
19340,GGG,0,East Anglian Region,1.0,60-70%,35-55,0,30,0,0,2013,J
19341,GGG,0,South Region,1.0,80-90%,0-35,0,30,0,1,2013,J
19342,GGG,0,North Region,2.0,20-30%,0-35,0,30,1,0,2013,J
19343,GGG,1,East Midlands Region,2.0,60-70%,0-35,0,30,0,1,2013,J
19344,GGG,1,South West Region,1.0,20-30%,0-35,0,30,1,0,2013,J
19345,GGG,1,South East Region,2.0,30-40%,0-35,0,30,0,1,2013,J
19346,GGG,0,North Western Region,1.0,0-10%,0-35,0,30,0,0,2013,J
19347,GGG,0,West Midlands Region,2.0,60-70%,0-35,0,30,0,0,2013,J
19348,GGG,0,East Anglian Region,1.0,40-50%,0-35,0,30,0,1,2013,J
19349,GGG,0,East Anglian Region,1.0,30-40%,0-35,0,30,1,0,2013,J
19350,GGG,0,West Midlands Region,1.0,0-10%,35-55,0,30,1,1,2013,J
19351,GGG,0,North Western Region,2.0,30-40%,35-55,0,60,0,0,2013,J
19352,GGG,0,South East Region,1.0,50-60%,0-35,0,150,0,1,2013,J
19353,GGG,0,South Region,2.0,50-60%,0-35,0,30,0,0,2013,J
19354,GGG,0,Yorkshire Region,3.0,0-10%,35-55,0,30,0,1,2013,J
19355,GGG,0,North Western Region,1.0,20-30%,0-35,0,30,1,1,2013,J
19356,GGG,0,North Region,2.0,60-70%,0-35,0,30,0,1,2013,J
19357,GGG,1,West Midlands Region,1.0,20-30%,35-55,0,30,0,0,2013,J
19358,GGG,0,South East Region,1.0,50-60%,0-35,0,30,0,1,2013,J
19359,GGG,0,East Anglian Region,1.0,20-30%,35-55,0,30,0,1,2013,J
19360,GGG,0,West Midlands Region,0.0,0-10%,0-35,0,30,0,0,2013,J
19361,GGG,0,East Midlands Region,1.0,20-30%,0-35,0,30,0,1,2013,J
19362,GGG,0,South Region,1.0,20-30%,35-55,0,30,0,1,2013,J
19363,GGG,0,South East Region,2.0,30-40%,35-55,0,30,1,1,2013,J
19364,GGG,0,South Region,2.0,40-50%,0-35,0,30,0,1,2013,J
19365,GGG,0,North Region,2.0,60-70%,0-35,0,30,0,1,2013,J
19366,GGG,0,North Region,1.0,20-30%,35-55,0,30,0,1,2013,J
19367,GGG,0,North Western Region,1.0,70-80%,0-35,0,90,0,0,2013,J
19368,GGG,0,North Western Region,1.0,50-60%,0-35,0,30,0,1,2013,J
19369,GGG,0,Yorkshire Region,3.0,30-40%,0-35,0,30,0,1,2013,J
19370,GGG,1,North Western Region,1.0,20-30%,35-55,0,30,0,1,2013,J
19371,GGG,0,East Midlands Region,1.0,10-20%,35-55,0,45,0,1,2013,J
19372,GGG,0,East Midlands Region,1.0,30-40%,35-55,0,30,0,1,2013,J
19373,GGG,0,Yorkshire Region,1.0,10-20%,35-55,0,30,0,1,2013,J
19374,GGG,0,South East Region,1.0,70-80%,35-55,0,30,0,0,2013,J
19375,GGG,1,London Region,0.0,20-30%,35-55,0,30,0,0,2013,J
19376,GGG,0,South Region,1.0,40-50%,0-35,0,30,1,1,2013,J
19377,GGG,0,Yorkshire Region,1.0,0-10%,0-35,0,30,0,1,2013,J
19378,GGG,0,London Region,2.0,0-10%,0-35,0,30,0,1,2013,J
19379,GGG,0,South Region,1.0,20-30%,0-35,0,30,0,0,2013,J
19380,GGG,1,East Midlands Region,1.0,40-50%,0-35,0,60,1,1,2013,J
19381,GGG,0,South Region,1.0,80-90%,0-35,0,30,0,1,2013,J
19382,GGG,0,Yorkshire Region,1.0,50-60%,0-35,0,30,0,0,2013,J
19383,GGG,0,South Region,1.0,80-90%,35-55,0,60,0,1,2013,J
19384,GGG,0,South West Region,1.0,40-50%,0-35,0,30,1,1,2013,J
19385,GGG,0,East Midlands Region,2.0,50-60%,35-55,0,60,0,1,2013,J
19386,GGG,0,North Western Region,2.0,40-50%,0-35,0,30,1,1,2013,J
19387,GGG,0,London Region,2.0,50-60%,35-55,0,30,0,1,2013,J
19388,GGG,0,Yorkshire Region,2.0,70-80%,35-55,0,30,0,1,2013,J
19389,GGG,0,South Region,2.0,50-60%,0-35,0,30,0,1,2013,J
19390,GGG,0,South West Region,2.0,0-10%,35-55,0,90,0,1,2013,J
19391,GGG,0,North Western Region,2.0,0-10%,0-35,0,30,0,0,2013,J
19392,GGG,0,South West Region,1.0,80-90%,35-55,0,30,0,1,2013,J
19393,GGG,0,East Midlands Region,1.0,70-80%,0-35,0,30,0,1,2013,J
19394,GGG,0,Yorkshire Region,1.0,0-10%,0-35,0,30,0,1,2013,J
19395,GGG,0,London Region,1.0,0-10%,35-55,0,60,0,0,2013,J
19396,GGG,0,London Region,2.0,0-10%,35-55,0,30,0,0,2013,J
19397,GGG,1,South East Region,1.0,30-40%,35-55,0,30,0,1,2013,J
19398,GGG,0,London Region,1.0,10-20%,35-55,0,30,0,0,2013,J
19399,GGG,0,South Region,1.0,80-90%,0-35,0,30,0,1,2013,J
19400,GGG,0,East Anglian Region,1.0,50-60%,35-55,0,30,0,0,2013,J
19401,GGG,0,East Anglian Region,1.0,70-80%,35-55,0,30,0,0,2013,J
19402,GGG,0,North Western Region,1.0,10-20%,0-35,0,30,0,1,2013,J
19403,GGG,0,East Anglian Region,1.0,0-10%,0-35,0,30,0,1,2013,J
19404,GGG,0,London Region,2.0,10-20%,0-35,0,30,0,0,2013,J
19405,GGG,0,East Midlands Region,1.0,10-20%,0-35,0,30,0,0,2013,J
19406,GGG,0,South Region,2.0,10-20%,0-35,0,30,0,1,2013,J
19407,GGG,0,London Region,2.0,30-40%,35-55,0,30,0,1,2013,J
19408,GGG,0,London Region,2.0,20-30%,0-35,0,30,1,0,2013,J
19409,GGG,0,South Region,2.0,60-70%,35-55,0,30,0,1,2013,J
19410,GGG,0,South Region,1.0,10-20%,0-35,0,90,0,0,2013,J
19411,GGG,0,East Anglian Region,1.0,0-10%,0-35,0,30,0,0,2013,J
19412,GGG,0,North Western Region,3.0,50-60%,35-55,0,30,0,0,2013,J
19413,GGG,1,North Western Region,2.0,0-10%,0-35,0,30,0,1,2013,J
19414,GGG,0,South Region,2.0,90-100%,0-35,0,30,0,1,2013,J
19415,GGG,0,North Western Region,1.0,10-20%,0-35,0,30,0,1,2013,J
19416,GGG,0,East Anglian Region,2.0,30-40%,0-35,0,30,0,1,2013,J
19417,GGG,0,North Western Region,2.0,70-80%,0-35,0,30,0,1,2013,J
19418,GGG,0,East Midlands Region,2.0,70-80%,35-55,0,30,0,0,2013,J
19419,GGG,0,East Anglian Region,1.0,60-70%,0-35,0,30,0,1,2013,J
19420,GGG,0,West Midlands Region,2.0,50-60%,0-35,0,30,0,1,2013,J
19421,GGG,0,South Region,2.0,50-60%,35-55,0,30,1,1,2013,J
19422,GGG,0,South East Region,2.0,60-70%,0-35,0,45,0,1,2013,J
19423,GGG,0,London Region,2.0,60-70%,35-55,0,30,0,1,2013,J
19424,GGG,0,South East Region,1.0,40-50%,35-55,0,30,1,1,2013,J
19425,GGG,1,North Western Region,1.0,0-10%,35-55,0,45,1,0,2013,J
19426,GGG,1,North Western Region,1.0,0-10%,0-35,0,60,1,0,2013,J
19427,GGG,0,Yorkshire Region,1.0,10-20%,0-35,0,30,0,0,2013,J
19428,GGG,0,South Region,1.0,70-80%,0-35,0,30,0,1,2013,J
19429,GGG,0,Yorkshire Region,1.0,20-30%,0-35,0,30,0,1,2013,J
19430,GGG,0,South Region,1.0,50-60%,0-35,0,30,1,1,2013,J
19431,GGG,0,South Region,2.0,70-80%,0-35,0,30,1,1,2013,J
19432,GGG,0,East Anglian Region,2.0,90-100%,0-35,0,30,0,1,2013,J
19433,GGG,0,London Region,1.0,0-10%,0-35,0,30,0,1,2013,J
19434,GGG,1,North Western Region,1.0,0-10%,35-55,0,30,1,1,2013,J
19435,GGG,0,London Region,1.0,10-20%,0-35,0,90,0,0,2013,J
19436,GGG,1,South West Region,1.0,70-80%,0-35,0,30,0,0,2013,J
19437,GGG,0,West Midlands Region,2.0,70-80%,35-55,0,30,0,0,2013,J
19438,GGG,0,South Region,2.0,70-80%,0-35,0,90,0,1,2013,J
19439,GGG,1,Yorkshire Region,1.0,10-20%,35-55,0,30,0,0,2013,J
19440,GGG,0,East Anglian Region,1.0,30-40%,0-35,0,30,0,1,2013,J
19441,GGG,0,East Midlands Region,2.0,80-90%,35-55,0,30,0,1,2013,J
19442,GGG,0,South Region,2.0,50-60%,0-35,0,30,0,1,2013,J
19443,GGG,0,West Midlands Region,1.0,80-90%,35-55,0,30,0,1,2013,J
19444,GGG,0,South Region,2.0,80-90%,35-55,0,30,1,0,2013,J
19445,GGG,1,South East Region,1.0,80-90%,0-35,0,30,0,1,2013,J
19446,GGG,0,London Region,0.0,20-30%,0-35,0,90,0,0,2013,J
19447,GGG,0,East Midlands Region,1.0,10-20%,35-55,0,30,0,1,2013,J
19448,GGG,0,London Region,2.0,50-60%,0-35,0,30,0,1,2013,J
19449,GGG,0,East Midlands Region,2.0,50-60%,0-35,0,30,1,1,2013,J
19450,GGG,0,East Midlands Region,2.0,0-10%,0-35,0,30,0,0,2013,J
19451,GGG,0,London Region,1.0,70-80%,0-35,0,30,0,1,2013,J
19452,GGG,0,London Region,2.0,10-20%,0-35,0,30,1,1,2013,J
19453,GGG,0,West Midlands Region,2.0,60-70%,35-55,0,30,0,1,2013,J
19454,GGG,0,South Region,3.0,80-90%,0-35,0,60,0,1,2013,J
19455,GGG,0,East Midlands Region,1.0,60-70%,35-55,0,30,1,1,2013,J
19456,GGG,0,South East Region,1.0,0-10%,0-35,0,30,0,0,2013,J
19457,GGG,0,Yorkshire Region,1.0,80-90%,35-55,0,30,0,0,2013,J
19458,GGG,0,London Region,1.0,30-40%,0-35,0,30,0,1,2013,J
19459,GGG,0,London Region,2.0,40-50%,35-55,0,30,0,1,2013,J
19460,GGG,0,East Anglian Region,2.0,40-50%,0-35,0,30,0,1,2013,J
19461,GGG,1,London Region,2.0,70-80%,0-35,0,30,0,1,2013,J
19462,GGG,0,London Region,2.0,50-60%,0-35,0,30,0,0,2013,J
19463,GGG,0,North Western Region,2.0,10-20%,0-35,0,30,0,1,2013,J
19464,GGG,0,East Anglian Region,2.0,80-90%,35-55,0,30,0,1,2013,J
19465,GGG,1,East Anglian Region,1.0,30-40%,0-35,0,30,0,0,2013,J
19466,GGG,1,South West Region,1.0,80-90%,0-35,0,30,0,1,2013,J
19467,GGG,0,East Anglian Region,2.0,90-100%,35-55,0,30,0,1,2013,J
19468,GGG,0,West Midlands Region,1.0,60-70%,0-35,0,30,0,1,2013,J
19469,GGG,1,South Region,1.0,60-70%,0-35,0,30,0,0,2013,J
19470,GGG,0,South West Region,1.0,50-60%,0-35,0,30,1,1,2013,J
19471,GGG,0,East Anglian Region,2.0,30-40%,35-55,0,30,0,1,2013,J
19472,GGG,0,Yorkshire Region,1.0,70-80%,0-35,0,30,0,1,2013,J
19473,GGG,0,East Midlands Region,2.0,50-60%,35-55,0,30,0,0,2013,J
19474,GGG,0,Yorkshire Region,1.0,40-50%,0-35,0,90,1,1,2013,J
19475,GGG,0,North Western Region,1.0,80-90%,0-35,0,60,0,1,2013,J
19476,GGG,1,London Region,1.0,10-20%,0-35,0,90,0,0,2013,J
19477,GGG,0,South East Region,1.0,60-70%,0-35,0,30,0,1,2013,J
19478,GGG,0,South Region,2.0,40-50%,0-35,0,30,0,0,2013,J
19479,GGG,1,London Region,1.0,60-70%,35-55,0,30,0,0,2013,J
19480,GGG,0,East Anglian Region,2.0,60-70%,0-35,0,30,0,1,2013,J
19481,GGG,0,South Region,2.0,20-30%,0-35,0,30,0,1,2013,J
19482,GGG,1,West Midlands Region,2.0,40-50%,0-35,0,30,0,1,2013,J
19483,GGG,0,North Western Region,1.0,0-10%,0-35,0,150,1,0,2013,J
19484,GGG,0,South West Region,2.0,60-70%,0-35,0,30,0,1,2013,J
19485,GGG,0,South West Region,1.0,60-70%,0-35,0,150,0,1,2013,J
19486,GGG,0,South East Region,2.0,50-60%,0-35,0,30,0,1,2013,J
19487,GGG,0,South East Region,1.0,20-30%,0-35,0,30,0,0,2013,J
19488,GGG,0,South East Region,1.0,40-50%,35-55,0,30,1,0,2013,J
19489,GGG,0,London Region,2.0,10-20%,0-35,0,30,0,1,2013,J
19490,GGG,0,South Region,1.0,90-100%,35-55,0,30,0,1,2013,J
19491,GGG,1,South East Region,1.0,80-90%,0-35,0,30,0,1,2013,J
19492,GGG,0,Yorkshire Region,2.0,80-90%,0-35,0,30,0,1,2013,J
19493,GGG,0,South East Region,2.0,40-50%,0-35,0,30,0,0,2013,J
19494,GGG,0,East Anglian Region,1.0,90-100%,35-55,0,30,0,0,2013,J
19495,GGG,0,West Midlands Region,2.0,80-90%,0-35,0,30,0,1,2013,J
19496,GGG,0,London Region,2.0,40-50%,0-35,0,30,0,1,2013,J
19497,GGG,1,East Anglian Region,3.0,70-80%,0-35,0,90,0,1,2013,J
19498,GGG,1,South East Region,1.0,20-30%,0-35,0,30,0,0,2013,J
19499,GGG,0,South Region,1.0,70-80%,0-35,0,30,0,1,2013,J
19500,GGG,1,South West Region,1.0,30-40%,0-35,0,30,0,0,2013,J
19501,GGG,0,London Region,2.0,30-40%,0-35,0,60,0,1,2013,J
19502,GGG,0,South Region,1.0,80-90%,0-35,0,30,0,1,2013,J
19503,GGG,0,North Western Region,2.0,10-20%,0-35,0,45,0,1,2013,J
19504,GGG,0,South East Region,1.0,60-70%,0-35,0,90,0,0,2013,J
19505,GGG,0,North Western Region,1.0,40-50%,0-35,0,30,1,1,2013,J
19506,GGG,0,Scotland,2.0,90-100%,0-35,0,30,0,1,2013,J
19507,GGG,0,South Region,1.0,50-60%,0-35,0,30,0,0,2013,J
19508,GGG,0,Yorkshire Region,1.0,20-30%,35-55,0,30,0,1,2013,J
19509,GGG,0,East Anglian Region,1.0,30-40%,0-35,0,30,0,1,2013,J
19510,GGG,0,South West Region,1.0,30-40%,0-35,0,30,1,1,2013,J
19511,GGG,0,South West Region,1.0,30-40%,0-35,0,45,0,1,2013,J
19512,GGG,1,London Region,1.0,20-30%,35-55,0,45,0,1,2013,J
19513,GGG,0,East Anglian Region,1.0,60-70%,35-55,0,30,0,1,2013,J
19514,GGG,0,North Western Region,2.0,0-10%,35-55,0,45,0,1,2013,J
19515,GGG,0,South East Region,2.0,70-80%,0-35,0,75,0,1,2013,J
19516,GGG,0,South West Region,2.0,80-90%,35-55,0,60,1,1,2013,J
19517,GGG,0,South Region,1.0,90-100%,35-55,0,30,0,1,2013,J
19518,GGG,0,East Midlands Region,1.0,40-50%,0-35,0,30,0,0,2013,J
19519,GGG,0,South West Region,2.0,30-40%,0-35,0,30,1,1,2013,J
19520,GGG,0,East Anglian Region,1.0,30-40%,35-55,0,30,0,1,2013,J
19521,GGG,0,North Western Region,1.0,20-30%,35-55,0,30,0,1,2013,J
19522,GGG,0,London Region,2.0,30-40%,0-35,0,30,0,0,2013,J
19523,GGG,0,South Region,1.0,60-70%,0-35,0,30,0,1,2013,J
19524,GGG,0,South West Region,1.0,70-80%,0-35,0,30,0,1,2013,J
19525,GGG,0,East Anglian Region,1.0,50-60%,0-35,0,30,0,1,2013,J
19526,GGG,0,London Region,2.0,80-90%,0-35,0,45,0,1,2013,J
19527,GGG,0,South West Region,3.0,0-10%,0-35,0,30,0,0,2013,J
19528,GGG,0,London Region,2.0,20-30%,0-35,0,30,1,1,2013,J
19529,GGG,1,East Anglian Region,1.0,70-80%,35-55,0,45,1,1,2013,J
19530,GGG,0,East Midlands Region,2.0,60-70%,35-55,0,30,0,1,2013,J
19531,GGG,0,South Region,1.0,40-50%,0-35,0,30,0,1,2013,J
19532,GGG,0,London Region,0.0,60-70%,0-35,0,30,0,0,2013,J
19533,GGG,0,Yorkshire Region,1.0,0-10%,0-35,0,90,0,0,2013,J
19534,GGG,0,North Western Region,1.0,30-40%,35-55,0,30,1,0,2013,J
19535,GGG,0,South West Region,2.0,70-80%,0-35,0,45,1,1,2013,J
19536,GGG,0,South Region,2.0,40-50%,0-35,0,30,1,1,2013,J
19537,GGG,0,East Anglian Region,1.0,70-80%,35-55,0,30,1,0,2013,J
19538,GGG,0,East Midlands Region,3.0,60-70%,35-55,0,30,0,1,2013,J
19539,GGG,0,Yorkshire Region,1.0,50-60%,0-35,0,30,0,1,2013,J
19540,GGG,0,East Midlands Region,1.0,10-20%,35-55,0,45,0,1,2013,J
19541,GGG,0,West Midlands Region,1.0,0-10%,35-55,0,30,1,0,2013,J
19542,GGG,1,South West Region,2.0,40-50%,0-35,0,30,0,1,2013,J
19543,GGG,0,East Anglian Region,2.0,90-100%,0-35,0,30,1,1,2013,J
19544,GGG,0,London Region,1.0,10-20%,0-35,0,30,0,0,2013,J
19545,GGG,0,East Anglian Region,2.0,70-80%,0-35,0,30,0,1,2013,J
19546,GGG,1,South West Region,1.0,10-20%,35-55,0,30,0,1,2013,J
19547,GGG,0,East Anglian Region,2.0,50-60%,0-35,0,45,0,1,2013,J
19548,GGG,0,West Midlands Region,1.0,90-100%,35-55,0,30,0,1,2013,J
19549,GGG,0,North Western Region,1.0,60-70%,35-55,0,30,0,0,2013,J
19550,GGG,0,East Anglian Region,1.0,20-30%,0-35,0,30,0,1,2013,J
19551,GGG,1,East Midlands Region,1.0,50-60%,35-55,0,45,0,1,2013,J
19552,GGG,0,South West Region,1.0,90-100%,35-55,0,30,0,1,2013,J
19553,GGG,0,South Region,2.0,70-80%,0-35,0,30,0,1,2013,J
19554,GGG,0,East Midlands Region,2.0,20-30%,0-35,0,30,0,0,2013,J
19555,GGG,0,North Western Region,2.0,50-60%,35-55,0,90,0,0,2013,J
19556,GGG,0,West Midlands Region,1.0,40-50%,0-35,0,30,0,1,2013,J
19557,GGG,0,North Western Region,1.0,0-10%,0-35,0,30,0,0,2013,J
19558,GGG,0,East Midlands Region,1.0,60-70%,0-35,0,30,0,0,2013,J
19559,GGG,0,East Anglian Region,1.0,90-100%,0-35,0,30,0,0,2013,J
19560,GGG,0,South Region,1.0,80-90%,35-55,0,30,0,1,2013,J
19561,GGG,0,South East Region,1.0,40-50%,0-35,0,30,0,1,2013,J
19562,GGG,0,East Midlands Region,1.0,60-70%,0-35,0,30,0,1,2013,J
19563,GGG,0,London Region,1.0,20-30%,0-35,0,30,0,1,2013,J
19564,GGG,0,Yorkshire Region,1.0,10-20%,0-35,0,30,0,0,2013,J
19565,GGG,0,West Midlands Region,2.0,70-80%,35-55,0,30,0,1,2013,J
19566,GGG,0,East Anglian Region,3.0,60-70%,0-35,0,30,0,0,2013,J
19567,GGG,0,South West Region,1.0,10-20%,0-35,0,30,0,1,2013,J
19568,GGG,1,South West Region,1.0,80-90%,0-35,0,30,0,0,2013,J
19569,GGG,0,South East Region,1.0,20-30%,0-35,0,30,0,1,2013,J
19570,GGG,0,London Region,2.0,40-50%,0-35,0,30,0,1,2013,J
19571,GGG,0,West Midlands Region,1.0,10-20%,0-35,0,30,0,1,2013,J
19572,GGG,0,South East Region,1.0,90-100%,35-55,0,30,0,0,2013,J
19573,GGG,0,London Region,1.0,10-20%,0-35,0,30,0,0,2013,J
19574,GGG,0,West Midlands Region,2.0,30-40%,35-55,0,30,0,1,2013,J
19575,GGG,0,West Midlands Region,1.0,10-20%,0-35,0,60,0,1,2013,J
19576,GGG,0,South West Region,1.0,60-70%,0-35,0,30,0,1,2013,J
19577,GGG,0,South East Region,1.0,0-10%,0-35,0,30,0,0,2013,J
19578,GGG,1,South West Region,2.0,70-80%,0-35,0,30,0,1,2013,J
19579,GGG,0,South East Region,2.0,30-40%,0-35,0,30,1,1,2013,J
19580,GGG,0,West Midlands Region,1.0,40-50%,35-55,0,30,1,0,2013,J
19581,GGG,0,West Midlands Region,1.0,10-20%,0-35,0,150,0,1,2013,J
19582,GGG,0,West Midlands Region,1.0,20-30%,0-35,0,30,0,0,2013,J
19583,GGG,0,North Western Region,1.0,50-60%,0-35,0,30,0,1,2013,J
19584,GGG,0,London Region,1.0,10-20%,35-55,0,30,0,1,2013,J
19585,GGG,0,South Region,1.0,30-40%,0-35,0,30,1,0,2013,J
19586,GGG,0,London Region,1.0,10-20%,0-35,0,30,0,1,2013,J
19587,GGG,0,South East Region,2.0,10-20%,35-55,0,30,0,1,2013,J
19588,GGG,0,Yorkshire Region,2.0,50-60%,0-35,0,30,0,1,2013,J
19589,GGG,0,East Midlands Region,1.0,50-60%,0-35,0,30,0,0,2013,J
