inputId,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
41472,47,services,married,secondary,0,1315,0,0,cellular,20,nov,329,4,-1,0,unknown,1
41473,29,services,single,secondary,0,536,1,0,telephone,2,feb,30,5,-1,0,unknown,0
41474,82,retired,married,unknown,0,211,0,0,telephone,22,apr,195,3,-1,0,unknown,0
41475,56,services,married,secondary,0,705,1,0,unknown,29,may,151,2,-1,0,unknown,0
41476,46,blue-collar,married,primary,0,7934,1,0,unknown,19,may,123,1,-1,0,unknown,0
41477,52,admin.,married,primary,0,208,1,0,cellular,17,apr,377,2,-1,0,unknown,0
41478,47,admin.,single,secondary,0,15,0,0,cellular,2,feb,71,1,266,4,failure,0
41479,30,management,married,tertiary,0,112,1,0,cellular,29,jan,464,2,258,1,other,0
41480,46,technician,married,secondary,0,250,0,0,cellular,6,aug,84,2,-1,0,unknown,0
41481,42,management,married,tertiary,0,160,0,0,cellular,20,aug,97,2,-1,0,unknown,0
41482,35,admin.,married,secondary,0,214,1,1,unknown,5,jun,247,1,-1,0,unknown,0
41483,49,technician,married,unknown,0,-287,1,0,unknown,26,may,49,1,-1,0,unknown,0
41484,35,management,single,tertiary,0,3576,1,0,cellular,19,aug,68,1,-1,0,unknown,0
41485,36,entrepreneur,married,tertiary,0,271,1,0,unknown,27,may,322,2,-1,0,unknown,0
41486,42,management,single,tertiary,0,1156,1,0,unknown,4,jul,62,1,-1,0,unknown,0
41487,39,admin.,divorced,secondary,0,284,1,1,cellular,16,apr,772,1,-1,0,unknown,0
41488,43,blue-collar,married,secondary,0,-111,1,0,unknown,29,may,132,3,-1,0,unknown,0
41489,42,blue-collar,married,secondary,0,0,1,0,cellular,24,jul,149,2,-1,0,unknown,0
41490,33,technician,married,secondary,0,73,1,0,cellular,2,jul,218,1,-1,0,unknown,1
41491,35,management,married,tertiary,0,1041,0,0,cellular,18,nov,586,1,120,3,other,0
41492,51,blue-collar,divorced,tertiary,0,257,1,0,unknown,13,may,190,1,-1,0,unknown,0
41493,31,technician,married,secondary,0,4,1,0,cellular,17,apr,234,2,-1,0,unknown,0
41494,49,admin.,divorced,secondary,0,-203,1,0,unknown,27,may,364,2,-1,0,unknown,0
41495,24,admin.,single,tertiary,0,-61,0,0,cellular,11,mar,95,4,-1,0,unknown,1
41496,43,unemployed,married,tertiary,0,58,1,0,cellular,9,feb,48,4,-1,0,unknown,0
41497,26,admin.,single,secondary,0,766,0,0,cellular,15,oct,457,2,-1,0,unknown,1
41498,57,blue-collar,married,secondary,0,5935,1,1,cellular,19,nov,90,2,198,1,failure,0
41499,31,blue-collar,single,primary,0,5972,0,0,telephone,20,nov,59,1,-1,0,unknown,0
41500,44,services,divorced,secondary,0,0,0,1,cellular,17,jul,275,17,-1,0,unknown,0
41501,30,management,single,tertiary,0,1243,1,0,telephone,13,nov,86,1,174,1,failure,0
41502,75,retired,married,tertiary,0,6027,0,0,cellular,16,nov,1248,2,94,2,failure,1
41503,59,self-employed,married,tertiary,0,1059,0,0,cellular,29,aug,103,2,-1,0,unknown,0
41504,58,admin.,married,secondary,0,451,0,0,cellular,18,aug,729,5,-1,0,unknown,0
41505,55,technician,married,unknown,0,4746,1,0,unknown,23,may,288,3,-1,0,unknown,0
41506,41,blue-collar,married,secondary,0,1521,1,0,cellular,8,apr,46,4,-1,0,unknown,0
41507,59,services,married,secondary,0,108,0,0,cellular,11,aug,120,4,-1,0,unknown,0
41508,32,management,single,tertiary,0,131,1,0,cellular,11,aug,112,1,81,1,other,0
41509,34,management,married,tertiary,0,2892,1,1,cellular,30,jul,1165,7,-1,0,unknown,0
41510,37,blue-collar,single,secondary,0,13156,1,0,unknown,21,may,240,1,-1,0,unknown,0
41511,61,housemaid,married,primary,0,368,0,0,cellular,8,aug,62,3,-1,0,unknown,0
41512,33,blue-collar,single,secondary,0,687,1,0,unknown,9,may,174,1,-1,0,unknown,0
41513,31,self-employed,married,tertiary,0,259,1,0,cellular,7,may,47,1,-1,0,unknown,0
41514,51,self-employed,married,primary,0,10,0,0,unknown,6,jun,513,3,-1,0,unknown,0
41515,55,admin.,married,secondary,0,2430,1,0,cellular,7,aug,231,2,-1,0,unknown,0
41516,28,admin.,married,secondary,0,7707,1,0,unknown,30,may,68,2,-1,0,unknown,0
41517,59,blue-collar,married,secondary,0,681,1,0,telephone,14,apr,427,2,-1,0,unknown,0
41518,58,technician,married,secondary,0,3399,0,0,cellular,26,may,1078,1,97,7,other,1
41519,44,management,married,tertiary,0,105,1,0,unknown,6,may,1529,2,-1,0,unknown,0
41520,25,student,single,unknown,0,480,0,0,cellular,8,sep,140,1,-1,0,unknown,1
41521,59,retired,married,primary,0,1393,1,1,cellular,13,aug,314,1,-1,0,unknown,0
41522,51,admin.,divorced,secondary,0,14215,0,0,cellular,13,aug,131,2,-1,0,unknown,0
41523,61,retired,married,secondary,0,5207,0,0,cellular,11,sep,336,1,81,2,other,0
41524,26,management,married,tertiary,0,1531,1,0,unknown,13,may,129,4,-1,0,unknown,0
41525,57,entrepreneur,married,secondary,0,1179,0,0,cellular,19,aug,189,2,-1,0,unknown,0
41526,27,admin.,single,secondary,0,-181,1,1,unknown,29,may,81,4,-1,0,unknown,0
41527,32,admin.,married,tertiary,0,1,1,1,cellular,10,jul,143,1,-1,0,unknown,0
41528,43,unemployed,married,tertiary,0,0,0,0,cellular,16,jul,745,1,281,1,failure,1
41529,29,services,single,secondary,0,473,1,1,unknown,9,may,180,2,-1,0,unknown,0
41530,26,admin.,single,secondary,0,712,1,0,unknown,6,may,232,1,-1,0,unknown,0
41531,33,management,married,tertiary,0,4,1,0,cellular,16,jul,285,5,-1,0,unknown,0
41532,35,technician,married,secondary,0,905,0,1,cellular,21,aug,114,2,-1,0,unknown,0
41533,57,admin.,married,secondary,0,2087,1,0,cellular,20,apr,140,4,343,1,failure,0
41534,59,management,married,secondary,0,0,0,1,cellular,10,jul,60,1,-1,0,unknown,0
41535,52,technician,married,secondary,0,83,0,0,telephone,22,jul,135,3,-1,0,unknown,0
41536,36,blue-collar,single,secondary,0,3508,1,0,cellular,7,apr,183,1,266,3,failure,0
41537,33,technician,single,tertiary,0,123,0,0,cellular,19,aug,264,1,-1,0,unknown,0
41538,51,unemployed,married,secondary,0,1416,0,0,cellular,9,sep,345,1,-1,0,unknown,1
41539,31,technician,divorced,secondary,0,646,1,0,unknown,30,may,294,3,-1,0,unknown,0
41540,35,management,married,tertiary,0,511,0,0,cellular,29,aug,91,4,-1,0,unknown,0
41541,32,blue-collar,single,secondary,0,313,1,1,unknown,5,jun,67,2,-1,0,unknown,0
41542,31,technician,married,secondary,0,1072,0,0,cellular,19,aug,141,3,-1,0,unknown,0
41543,31,unemployed,single,secondary,0,8304,0,0,cellular,20,oct,164,1,183,1,failure,0
41544,30,technician,married,secondary,0,33,1,0,cellular,18,may,146,2,-1,0,unknown,0
41545,31,management,single,tertiary,0,307,0,0,cellular,8,jul,361,1,229,2,failure,1
41546,35,technician,married,secondary,0,23876,0,0,cellular,18,aug,191,2,-1,0,unknown,0
41547,36,blue-collar,married,primary,0,243,1,1,unknown,30,may,118,2,-1,0,unknown,0
41548,29,blue-collar,single,secondary,0,314,1,0,cellular,9,apr,161,1,316,2,other,0
41549,31,housemaid,single,tertiary,0,0,0,0,cellular,22,aug,78,3,-1,0,unknown,0
41550,32,technician,married,secondary,0,163,1,1,cellular,28,jul,73,3,-1,0,unknown,0
41551,31,technician,married,secondary,0,0,1,1,cellular,28,jan,71,1,223,9,other,0
41552,36,technician,married,secondary,0,522,1,0,cellular,17,jul,185,1,-1,0,unknown,0
41553,54,management,married,secondary,0,2203,1,0,telephone,18,nov,151,1,-1,0,unknown,0
41554,55,technician,married,tertiary,0,1097,1,0,cellular,7,aug,191,4,-1,0,unknown,0
41555,51,blue-collar,married,secondary,0,-286,1,0,unknown,9,may,70,1,-1,0,unknown,0
41556,27,management,single,tertiary,1,0,1,0,unknown,16,may,89,2,-1,0,unknown,0
41557,48,management,married,tertiary,0,1147,0,0,cellular,3,dec,155,1,120,3,success,1
41558,31,management,married,tertiary,0,777,1,0,cellular,3,feb,245,4,-1,0,unknown,0
41559,39,technician,single,secondary,0,287,1,0,cellular,14,jul,84,3,-1,0,unknown,0
41560,50,management,single,tertiary,0,1300,1,0,unknown,13,may,379,2,-1,0,unknown,0
41561,36,technician,single,secondary,0,966,0,0,cellular,9,jul,119,9,367,4,other,0
41562,29,management,single,tertiary,1,-1661,0,1,cellular,29,jul,95,6,-1,0,unknown,0
41563,53,management,married,tertiary,0,115,1,0,unknown,6,may,336,3,-1,0,unknown,0
41564,26,services,single,secondary,0,1050,1,0,unknown,2,jun,118,3,-1,0,unknown,0
41565,32,technician,married,tertiary,0,4654,1,1,cellular,15,jul,134,2,-1,0,unknown,0
41566,50,admin.,married,secondary,0,10250,1,0,cellular,7,dec,254,3,385,2,other,1
41567,46,blue-collar,married,secondary,0,640,1,0,cellular,11,sep,108,2,129,2,failure,1
41568,45,blue-collar,married,primary,0,97,1,0,unknown,7,may,923,3,-1,0,unknown,0
41569,34,blue-collar,married,tertiary,0,20,0,0,unknown,4,oct,10,1,-1,0,unknown,0
41570,32,management,married,tertiary,0,937,0,0,cellular,26,may,61,1,190,1,failure,0
41571,57,management,divorced,tertiary,0,3287,0,0,cellular,30,mar,277,2,337,1,success,1
41572,54,unemployed,single,primary,0,199,1,0,cellular,21,nov,532,1,-1,0,unknown,0
41573,34,technician,married,primary,0,1301,0,0,cellular,2,feb,56,1,-1,0,unknown,0
41574,63,retired,married,secondary,0,2716,0,0,cellular,25,jan,205,1,-1,0,unknown,0
41575,33,technician,single,tertiary,0,0,0,0,cellular,5,aug,122,1,-1,0,unknown,0
41576,48,technician,married,secondary,0,141,1,1,unknown,6,may,424,1,-1,0,unknown,0
41577,67,retired,married,unknown,0,2540,0,0,telephone,14,jun,278,5,116,4,other,1
41578,36,self-employed,married,tertiary,0,254,1,0,telephone,17,jul,202,5,-1,0,unknown,0
41579,41,blue-collar,married,primary,0,348,1,0,unknown,14,may,423,2,-1,0,unknown,0
41580,55,entrepreneur,married,secondary,0,814,0,1,cellular,28,jul,69,12,-1,0,unknown,0
41581,36,management,single,tertiary,0,181,1,0,cellular,13,may,159,2,278,4,failure,0
41582,45,management,married,tertiary,0,409,0,0,unknown,11,jun,144,1,-1,0,unknown,0
41583,42,technician,married,secondary,0,0,1,1,cellular,15,jul,257,5,-1,0,unknown,0
41584,24,blue-collar,single,primary,0,147,1,0,unknown,2,jun,102,2,-1,0,unknown,0
41585,40,management,married,tertiary,0,315,0,0,cellular,19,nov,321,1,-1,0,unknown,0
41586,43,management,married,tertiary,0,240,1,0,cellular,16,apr,453,1,-1,0,unknown,1
41587,36,admin.,single,secondary,0,115,0,0,cellular,2,feb,225,1,-1,0,unknown,0
41588,53,admin.,married,secondary,0,673,0,1,telephone,28,jul,137,2,-1,0,unknown,0
41589,46,management,married,tertiary,0,1906,0,0,cellular,28,aug,44,6,-1,0,unknown,0
41590,44,blue-collar,married,primary,0,8,0,0,cellular,28,jan,531,1,-1,0,unknown,0
41591,45,technician,single,secondary,0,-55,0,0,cellular,29,jan,78,3,197,1,failure,0
41592,36,blue-collar,married,secondary,0,462,0,0,cellular,31,jul,474,2,-1,0,unknown,0
41593,42,management,married,tertiary,0,1205,0,0,telephone,15,mar,129,1,188,2,success,0
41594,37,unemployed,single,secondary,0,1354,1,0,unknown,4,jun,207,4,-1,0,unknown,0
41595,37,management,married,tertiary,0,-113,1,0,unknown,29,may,219,3,-1,0,unknown,0
41596,33,blue-collar,married,unknown,0,2655,1,0,cellular,21,nov,195,1,-1,0,unknown,0
41597,33,technician,single,secondary,0,161,0,0,cellular,25,aug,66,9,-1,0,unknown,0
41598,47,management,married,tertiary,0,2716,0,0,unknown,23,jun,339,4,-1,0,unknown,0
41599,35,self-employed,married,secondary,0,351,1,0,unknown,9,may,298,2,-1,0,unknown,0
41600,54,blue-collar,married,secondary,0,-630,0,0,unknown,23,may,173,1,-1,0,unknown,0
41601,59,technician,married,secondary,0,925,1,0,telephone,10,jul,96,1,-1,0,unknown,0
41602,58,unemployed,married,secondary,0,3867,1,0,telephone,11,may,159,1,364,2,failure,0
41603,51,unemployed,divorced,tertiary,0,0,0,0,cellular,31,jul,574,2,-1,0,unknown,1
41604,40,management,single,tertiary,0,759,1,0,telephone,20,apr,32,2,266,5,failure,0
41605,36,self-employed,married,secondary,0,611,0,0,cellular,11,jul,126,2,-1,0,unknown,0
41606,65,retired,married,tertiary,0,162,0,0,cellular,6,aug,280,3,185,2,failure,0
41607,31,blue-collar,married,secondary,0,492,1,0,cellular,6,feb,99,1,-1,0,unknown,0
41608,40,technician,married,secondary,0,-396,1,0,unknown,26,may,127,1,-1,0,unknown,0
41609,41,management,married,tertiary,0,6563,0,0,cellular,27,aug,136,8,-1,0,unknown,0
41610,55,management,married,tertiary,0,2366,1,1,cellular,30,jul,94,4,-1,0,unknown,0
41611,57,services,married,primary,0,53,0,0,cellular,6,aug,86,2,-1,0,unknown,0
41612,33,technician,married,secondary,0,-89,0,1,cellular,4,aug,410,4,-1,0,unknown,0
41613,26,student,single,secondary,0,203,0,0,cellular,16,nov,104,1,196,1,failure,0
41614,30,technician,single,tertiary,0,91,1,1,cellular,10,jul,179,1,-1,0,unknown,0
41615,34,admin.,single,secondary,0,852,0,0,cellular,14,apr,108,2,-1,0,unknown,0
41616,35,blue-collar,married,secondary,0,485,1,0,cellular,16,apr,49,1,-1,0,unknown,0
41617,37,services,single,secondary,0,510,1,0,unknown,26,may,322,1,-1,0,unknown,0
41618,37,management,married,tertiary,0,0,0,0,cellular,25,aug,112,4,-1,0,unknown,0
41619,31,management,married,tertiary,0,2344,1,0,cellular,14,aug,221,6,-1,0,unknown,0
41620,48,blue-collar,married,secondary,0,10724,0,0,unknown,20,jun,238,3,-1,0,unknown,0
41621,37,self-employed,married,secondary,0,2203,0,1,cellular,5,feb,9,8,-1,0,unknown,0
41622,47,housemaid,married,tertiary,0,2290,0,0,cellular,15,apr,54,1,-1,0,unknown,0
41623,28,management,single,tertiary,0,678,0,1,cellular,4,may,115,3,-1,0,unknown,0
41624,43,technician,married,secondary,0,381,1,0,cellular,16,jul,191,6,-1,0,unknown,0
41625,34,management,single,tertiary,0,2159,0,0,unknown,18,feb,386,1,-1,0,unknown,1
41626,51,technician,married,secondary,0,4924,1,0,unknown,30,may,448,1,-1,0,unknown,0
41627,39,housemaid,married,secondary,0,1029,1,1,cellular,23,jul,133,3,-1,0,unknown,0
41628,53,management,married,primary,0,995,0,0,cellular,4,feb,200,3,-1,0,unknown,0
41629,31,blue-collar,married,secondary,0,3298,1,0,unknown,21,may,175,2,-1,0,unknown,0
41630,26,student,single,secondary,0,119,0,0,cellular,3,feb,247,3,-1,0,unknown,0
41631,36,blue-collar,married,primary,0,2040,1,0,cellular,13,may,125,2,-1,0,unknown,0
41632,35,services,divorced,secondary,0,-269,1,0,unknown,3,jun,118,2,-1,0,unknown,0
41633,44,management,married,tertiary,0,673,0,0,cellular,5,feb,105,1,-1,0,unknown,0
41634,33,management,single,tertiary,0,0,1,0,cellular,8,jul,454,1,-1,0,unknown,0
41635,56,housemaid,married,primary,0,1168,0,0,telephone,17,nov,673,2,-1,0,unknown,0
41636,37,management,divorced,tertiary,0,641,1,0,cellular,7,may,334,1,-1,0,unknown,0
41637,33,management,married,tertiary,0,752,1,0,cellular,11,aug,104,4,-1,0,unknown,0
41638,42,blue-collar,married,primary,0,142,1,0,cellular,14,may,11,5,-1,0,unknown,0
41639,35,admin.,divorced,secondary,0,-402,1,0,cellular,17,apr,46,1,-1,0,unknown,0
41640,30,blue-collar,married,secondary,0,-166,1,1,unknown,13,may,255,5,-1,0,unknown,0
41641,33,management,single,tertiary,0,3655,0,0,cellular,19,aug,183,20,-1,0,unknown,0
41642,55,management,divorced,tertiary,0,17,0,0,cellular,19,aug,129,4,-1,0,unknown,0
41643,34,technician,married,tertiary,0,100,0,0,cellular,20,aug,196,2,-1,0,unknown,0
41644,36,blue-collar,married,secondary,0,-190,1,0,unknown,27,may,348,2,-1,0,unknown,0
41645,60,housemaid,married,primary,0,887,0,0,cellular,14,aug,95,2,-1,0,unknown,0
41646,60,management,married,primary,0,21292,0,0,unknown,16,jun,242,6,-1,0,unknown,0
41647,53,technician,married,secondary,0,87,1,0,unknown,27,may,183,9,-1,0,unknown,0
41648,56,management,married,tertiary,0,1407,0,0,cellular,1,jun,388,1,-1,0,unknown,0
41649,32,services,divorced,secondary,0,453,1,0,cellular,17,apr,329,1,150,2,failure,0
41650,40,blue-collar,married,secondary,0,1225,1,0,unknown,5,may,558,5,-1,0,unknown,0
41651,44,technician,divorced,secondary,0,0,1,0,cellular,28,jul,463,2,-1,0,unknown,0
41652,57,technician,married,tertiary,0,4043,1,0,cellular,7,aug,122,4,-1,0,unknown,0
41653,51,management,single,tertiary,0,5341,0,0,cellular,30,apr,184,2,-1,0,unknown,0
41654,54,blue-collar,married,primary,0,0,0,0,cellular,18,aug,144,2,-1,0,unknown,0
41655,32,self-employed,single,tertiary,0,-359,1,0,cellular,9,feb,122,3,-1,0,unknown,0
41656,43,management,married,unknown,0,0,1,0,unknown,5,may,105,2,-1,0,unknown,0
41657,29,admin.,married,tertiary,0,238,0,0,cellular,25,may,344,2,88,1,failure,1
41658,32,technician,single,secondary,0,315,1,0,cellular,5,feb,280,2,-1,0,unknown,0
41659,44,technician,married,tertiary,0,-948,1,1,cellular,9,jul,129,2,-1,0,unknown,0
41660,43,blue-collar,married,primary,0,1,1,1,cellular,14,may,649,2,-1,0,unknown,0
41661,31,blue-collar,married,secondary,0,0,1,0,unknown,5,may,143,1,-1,0,unknown,0
41662,38,technician,single,secondary,0,275,1,0,cellular,28,jan,52,1,-1,0,unknown,0
41663,60,services,married,secondary,0,1446,0,0,cellular,21,aug,283,6,-1,0,unknown,0
41664,34,technician,married,tertiary,0,2069,0,0,cellular,20,aug,328,2,-1,0,unknown,0
41665,34,management,married,tertiary,0,1601,1,0,unknown,8,may,650,2,-1,0,unknown,0
41666,44,blue-collar,married,primary,0,271,1,1,unknown,9,may,94,1,-1,0,unknown,0
41667,37,blue-collar,divorced,secondary,0,-175,1,0,cellular,30,jan,638,4,266,1,failure,0
41668,25,student,single,secondary,0,115,0,0,cellular,6,may,796,2,-1,0,unknown,0
41669,57,technician,married,secondary,0,272,0,1,telephone,22,jul,563,1,-1,0,unknown,0
41670,33,housemaid,married,secondary,0,0,1,1,cellular,23,jul,85,13,-1,0,unknown,0
41671,47,technician,married,secondary,0,1059,1,0,cellular,21,nov,58,1,127,1,failure,0
41672,38,technician,married,secondary,0,958,1,0,telephone,18,nov,33,4,-1,0,unknown,0
41673,46,management,divorced,secondary,0,177,0,0,cellular,20,aug,84,2,-1,0,unknown,0
41674,39,self-employed,divorced,tertiary,0,0,0,0,cellular,8,aug,34,2,-1,0,unknown,0
41675,26,technician,single,secondary,0,3519,1,0,cellular,18,may,283,1,-1,0,unknown,0
41676,25,services,single,secondary,0,-141,1,0,cellular,18,may,113,2,348,2,failure,0
41677,32,technician,married,tertiary,0,0,1,0,cellular,19,nov,231,4,-1,0,unknown,0
41678,29,unemployed,married,tertiary,0,241,0,0,cellular,5,feb,7,5,-1,0,unknown,0
41679,47,unemployed,divorced,secondary,0,947,0,0,cellular,5,feb,124,2,-1,0,unknown,0
41680,40,admin.,married,secondary,0,2199,0,0,unknown,6,jun,38,3,-1,0,unknown,0
41681,51,services,married,secondary,0,0,0,0,cellular,18,jul,439,3,-1,0,unknown,0
41682,32,technician,single,secondary,0,0,1,0,cellular,12,may,61,4,-1,0,unknown,0
41683,44,technician,divorced,secondary,0,399,1,0,unknown,16,may,148,9,-1,0,unknown,0
41684,27,admin.,married,secondary,0,3415,0,0,cellular,9,oct,266,3,184,1,success,1
41685,34,admin.,single,secondary,0,713,0,0,cellular,5,feb,124,2,-1,0,unknown,0
41686,25,blue-collar,single,secondary,0,377,0,0,cellular,15,jul,1412,4,-1,0,unknown,0
41687,46,blue-collar,married,secondary,0,-371,1,0,unknown,27,may,138,1,-1,0,unknown,0
41688,33,technician,married,secondary,0,2099,1,1,unknown,29,may,42,3,-1,0,unknown,0
41689,48,services,divorced,secondary,0,569,1,1,unknown,26,may,151,1,-1,0,unknown,0
41690,38,blue-collar,divorced,secondary,0,-90,0,1,cellular,12,may,242,1,-1,0,unknown,0
41691,56,housemaid,single,tertiary,0,1947,0,0,unknown,30,mar,110,1,-1,0,unknown,1
41692,36,student,single,unknown,0,417,0,0,cellular,10,aug,304,1,181,1,success,1
41693,40,entrepreneur,married,secondary,0,50,0,0,cellular,26,aug,63,6,-1,0,unknown,0
41694,28,admin.,married,secondary,0,0,1,1,cellular,26,may,89,1,-1,0,unknown,0
41695,58,entrepreneur,married,secondary,0,2429,0,1,unknown,20,may,446,7,-1,0,unknown,0
41696,59,retired,married,secondary,0,0,0,1,unknown,26,may,155,1,-1,0,unknown,0
41697,47,blue-collar,married,primary,0,643,1,0,unknown,20,jun,18,6,-1,0,unknown,0
41698,40,blue-collar,married,secondary,0,125,1,0,cellular,13,may,119,2,370,1,failure,0
41699,38,management,married,tertiary,0,691,1,1,cellular,4,aug,79,1,-1,0,unknown,0
41700,51,management,divorced,tertiary,0,1267,1,0,unknown,30,may,254,2,-1,0,unknown,0
41701,32,technician,married,tertiary,0,1352,0,0,cellular,20,nov,221,3,-1,0,unknown,0
41702,32,admin.,single,secondary,0,1466,1,0,unknown,12,may,264,2,-1,0,unknown,0
41703,54,technician,married,secondary,0,7252,0,0,unknown,23,may,139,2,-1,0,unknown,0
41704,46,services,married,secondary,0,4,0,0,cellular,30,apr,268,1,261,5,other,1
41705,36,blue-collar,married,primary,0,1861,1,0,unknown,2,jun,281,1,-1,0,unknown,0
41706,45,blue-collar,married,primary,0,408,0,0,unknown,9,jun,253,2,-1,0,unknown,0
41707,55,housemaid,married,primary,0,1537,0,0,unknown,19,jun,359,1,-1,0,unknown,0
41708,43,blue-collar,married,secondary,0,-312,1,0,unknown,20,jun,26,11,-1,0,unknown,0
41709,51,retired,married,secondary,0,806,0,0,unknown,20,jun,32,1,-1,0,unknown,0
41710,43,entrepreneur,married,tertiary,0,210,0,0,cellular,29,jul,646,2,-1,0,unknown,0
41711,29,blue-collar,married,primary,1,-303,1,1,unknown,4,jun,298,3,-1,0,unknown,0
41712,42,admin.,married,secondary,0,105,0,0,unknown,11,jun,1159,4,-1,0,unknown,1
41713,40,blue-collar,divorced,secondary,0,0,1,0,cellular,7,may,135,1,-1,0,unknown,0
41714,37,blue-collar,married,primary,0,708,1,0,telephone,2,feb,51,1,-1,0,unknown,0
41715,35,technician,married,secondary,0,-288,1,1,cellular,30,apr,126,3,-1,0,unknown,0
41716,54,blue-collar,married,primary,0,38,0,0,cellular,28,jul,115,8,-1,0,unknown,0
41717,38,services,single,unknown,0,1610,1,0,unknown,17,jun,76,6,-1,0,unknown,0
41718,52,admin.,married,secondary,0,484,1,0,unknown,6,may,128,1,-1,0,unknown,0
41719,58,unemployed,married,primary,0,446,0,0,cellular,28,jan,402,2,-1,0,unknown,0
41720,38,admin.,married,secondary,0,-241,0,0,cellular,29,jan,570,2,-1,0,unknown,0
41721,40,management,single,tertiary,0,-318,1,1,cellular,9,apr,133,1,-1,0,unknown,0
41722,57,admin.,single,secondary,0,5768,1,0,unknown,19,jun,512,1,-1,0,unknown,1
41723,46,management,married,tertiary,0,0,0,0,unknown,7,may,70,2,-1,0,unknown,0
41724,38,blue-collar,married,secondary,0,6994,1,0,telephone,8,apr,169,1,139,2,failure,0
41725,43,management,married,tertiary,0,2886,0,0,cellular,20,nov,230,1,-1,0,unknown,0
41726,28,technician,single,secondary,0,34,1,0,unknown,12,may,136,4,-1,0,unknown,0
41727,29,services,single,secondary,0,153,0,0,cellular,15,jul,734,2,-1,0,unknown,0
41728,35,admin.,married,secondary,0,0,0,0,unknown,12,jun,88,2,-1,0,unknown,0
41729,58,retired,married,secondary,0,992,0,0,cellular,25,jul,46,1,-1,0,unknown,0
41730,31,management,single,tertiary,0,3289,0,0,cellular,12,apr,235,1,314,1,failure,0
41731,26,services,single,secondary,1,74,0,0,cellular,8,jul,362,1,-1,0,unknown,0
41732,32,blue-collar,single,secondary,0,228,0,0,telephone,5,feb,176,1,288,3,failure,0
41733,35,technician,married,secondary,0,2779,0,0,cellular,26,apr,182,2,186,2,success,1
41734,45,blue-collar,married,primary,0,328,1,0,cellular,12,aug,174,4,-1,0,unknown,0
41735,51,retired,married,secondary,0,2281,0,0,cellular,13,aug,164,1,-1,0,unknown,0
41736,27,housemaid,married,primary,0,0,1,0,cellular,23,jul,435,3,-1,0,unknown,0
41737,51,admin.,divorced,secondary,0,2717,0,0,unknown,9,jun,559,2,-1,0,unknown,0
41738,54,management,married,tertiary,0,2819,0,0,cellular,7,aug,123,3,-1,0,unknown,0
41739,57,retired,married,tertiary,0,3571,0,0,unknown,13,may,708,2,-1,0,unknown,0
41740,32,technician,married,secondary,0,-360,1,0,cellular,6,may,131,2,344,2,failure,0
41741,53,technician,divorced,tertiary,0,2228,0,0,cellular,17,nov,890,1,-1,0,unknown,1
41742,58,blue-collar,married,secondary,0,1626,0,0,cellular,20,aug,391,4,-1,0,unknown,0
41743,48,technician,married,unknown,0,5543,0,0,unknown,16,jun,143,5,-1,0,unknown,0
41744,46,technician,married,tertiary,0,2207,1,0,unknown,16,may,243,3,-1,0,unknown,0
41745,41,blue-collar,single,secondary,1,-386,0,1,cellular,20,nov,477,1,-1,0,unknown,1
41746,49,management,single,tertiary,0,1556,1,0,cellular,28,jul,674,3,-1,0,unknown,0
41747,51,technician,married,secondary,0,3899,1,1,telephone,18,nov,82,6,-1,0,unknown,0
41748,28,self-employed,single,tertiary,0,2503,0,0,cellular,25,may,426,1,-1,0,unknown,1
41749,31,management,single,tertiary,0,30,0,0,cellular,12,aug,348,2,-1,0,unknown,0
41750,30,self-employed,married,secondary,0,131,1,0,unknown,8,may,306,1,-1,0,unknown,0
41751,38,admin.,married,secondary,0,5270,0,0,cellular,8,oct,163,1,91,12,other,0
41752,46,management,married,tertiary,0,9678,1,0,cellular,17,nov,318,1,-1,0,unknown,0
41753,28,management,single,tertiary,0,1808,0,0,cellular,30,apr,309,1,-1,0,unknown,1
41754,30,blue-collar,single,secondary,0,0,1,0,unknown,5,may,5,2,-1,0,unknown,0
41755,37,management,married,tertiary,0,5106,0,0,cellular,30,apr,244,1,-1,0,unknown,1
41756,59,unemployed,divorced,secondary,0,2026,0,0,cellular,2,jun,395,1,-1,0,unknown,0
41757,42,services,single,secondary,0,3403,1,0,cellular,30,apr,160,1,-1,0,unknown,0
41758,27,student,single,unknown,0,910,1,1,unknown,27,may,77,1,-1,0,unknown,0
41759,55,management,single,tertiary,0,430,0,0,cellular,29,aug,79,4,-1,0,unknown,0
41760,50,services,married,secondary,0,1463,1,0,unknown,19,may,380,1,-1,0,unknown,0
41761,37,technician,married,secondary,0,588,1,0,cellular,14,aug,65,4,-1,0,unknown,0
41762,53,management,married,tertiary,0,1624,0,0,cellular,5,feb,158,3,-1,0,unknown,1
41763,32,management,single,tertiary,0,1625,1,0,cellular,19,aug,451,6,-1,0,unknown,0
41764,35,admin.,married,secondary,0,3863,1,0,cellular,14,may,125,1,175,1,failure,0
41765,57,retired,married,primary,0,0,0,0,cellular,5,aug,147,2,-1,0,unknown,0
41766,36,unemployed,married,secondary,0,-872,1,1,unknown,21,may,153,1,-1,0,unknown,0
41767,26,student,single,secondary,0,5296,0,0,cellular,5,mar,229,1,205,1,failure,1
41768,28,technician,married,tertiary,0,107,1,0,cellular,29,jul,122,13,-1,0,unknown,0
