inputId TrueClass PredictedClass SensitiveAttr SetName
39547 0 0 0 train
39548 0 0 1 train
39549 0 1 0 train
39550 0 0 1 train
39551 0 0 1 train
39552 0 0 1 train
39553 0 0 1 train
39554 0 0 0 train
39555 0 0 0 train
39556 0 0 0 train
39557 1 1 1 train
39558 0 0 1 train
39559 0 0 0 train
39560 0 0 0 train
39561 1 1 1 train
39562 1 1 1 train
39563 1 1 1 train
39564 0 0 1 train
39565 0 0 0 train
39566 0 0 1 train
39567 0 0 1 train
39568 0 1 1 train
39569 0 0 0 train
39570 1 1 0 train
39571 0 0 0 train
39572 0 0 1 train
39573 1 0 1 train
39574 1 1 1 train
39575 0 0 0 train
39576 0 0 0 train
39577 0 0 1 train
39578 1 0 1 train
39579 0 0 1 train
39580 0 0 1 train
39581 0 0 1 train
39582 1 0 0 train
39583 0 1 1 train
39584 1 1 1 train
39585 0 0 0 train
39586 0 0 1 train
39587 0 0 1 train
39588 1 1 1 train
39589 1 1 1 train
39590 0 0 1 train
39591 0 0 0 train
39592 0 0 1 train
39593 1 1 1 train
39594 0 0 0 train
39595 1 1 1 train
39596 1 0 1 train
39597 0 1 1 train
39598 0 0 1 train
39599 0 0 1 train
39600 0 0 1 train
39601 1 0 1 train
39602 0 0 1 train
39603 0 0 1 train
39604 0 0 1 train
39605 1 1 1 train
39606 1 1 1 train
39607 0 0 0 train
39608 0 0 1 train
39609 0 0 1 train
39610 1 1 1 train
39611 0 0 1 train
39612 0 0 1 train
39613 0 0 0 train
39614 0 0 1 train
39615 0 0 1 train
39616 0 0 1 train
39617 0 0 0 train
39618 0 0 1 train
39619 0 0 1 train
39620 0 1 1 train
39621 1 0 1 train
39622 1 1 1 train
39623 1 0 1 train
39624 1 1 1 train
39625 1 0 1 train
39626 0 0 0 train
39627 0 0 1 train
39628 0 0 1 train
39629 0 0 0 train
39630 1 1 1 train
39631 0 0 1 train
39632 1 1 1 train
39633 0 0 0 train
39634 0 0 1 train
39635 1 1 1 train
39636 0 0 1 train
39637 1 0 1 train
39638 0 0 1 train
39639 0 0 1 train
39640 0 0 1 train
39641 0 0 1 train
39642 0 1 1 train
39643 0 0 0 train
39644 0 0 1 train
39645 1 0 1 train
39646 0 0 1 train
39647 0 0 0 train
39648 0 0 1 train
39649 1 1 0 train
39650 0 0 0 train
39651 1 1 1 train
39652 0 1 1 train
39653 1 0 1 train
39654 0 0 1 train
39655 1 1 1 train
39656 0 1 1 train
39657 0 0 1 train
39658 0 0 1 train
39659 1 1 1 train
39660 0 0 1 train
39661 0 0 1 train
39662 1 1 0 train
39663 0 0 1 train
39664 0 0 0 train
39665 0 0 0 train
39666 0 0 0 train
39667 0 0 0 train
39668 0 0 0 train
39669 0 0 0 train
39670 0 0 1 train
39671 0 0 1 train
39672 0 0 0 train
39673 0 0 1 train
39674 0 0 1 train
39675 0 0 1 train
39676 0 0 0 train
39677 1 1 1 train
39678 0 0 1 train
39679 1 0 1 train
39680 0 0 1 train
39681 0 0 1 train
39682 0 0 1 train
39683 1 1 1 train
39684 1 1 1 train
39685 0 0 1 train
39686 0 0 1 train
39687 0 0 1 train
39688 0 0 1 train
39689 0 1 1 train
39690 0 0 1 train
39691 0 0 0 train
39692 1 0 1 train
39693 1 0 0 train
39694 0 0 0 train
39695 0 0 1 train
39696 0 0 0 train
39697 0 0 1 train
39698 1 1 1 train
39699 0 0 1 train
39700 1 0 1 train
39701 0 0 1 train
39702 0 1 1 train
39703 0 0 1 train
39704 1 1 1 train
39705 0 0 0 train
39706 1 1 1 train
39707 0 0 1 train
39708 0 0 1 train
39709 0 0 0 train
39710 0 0 1 train
39711 0 0 1 train
39712 1 1 1 train
39713 0 0 0 train
39714 0 0 1 train
39715 0 0 1 train
39716 0 0 1 train
39717 0 1 1 train
39718 0 0 1 train
39719 0 0 0 train
39720 0 0 1 train
39721 1 0 1 train
39722 0 0 1 train
39723 0 0 1 train
39724 0 1 0 train
39725 0 0 0 train
39726 1 1 1 train
39727 1 1 1 train
39728 0 0 1 train
39729 0 0 1 train
39730 0 0 1 train
39731 0 0 0 train
39732 0 0 1 train
39733 1 0 1 train
39734 0 0 1 train
39735 1 1 0 train
39736 1 1 1 train
39737 0 0 0 train
39738 1 1 1 train
39739 0 0 1 train
39740 0 0 1 train
39741 1 0 0 train
39742 0 0 1 train
39743 1 0 1 train
39744 0 0 1 train
39745 0 0 1 train
39746 1 1 1 train
39747 1 1 1 train
39748 0 0 1 train
39749 1 1 1 train
39750 1 1 1 train
39751 1 0 1 train
39752 0 0 1 train
39753 0 0 0 train
39754 1 1 1 train
39755 0 0 0 train
39756 0 0 0 train
39757 0 0 1 train
39758 1 1 1 train
39759 1 1 1 train
39760 0 0 0 train
39761 0 0 0 train
39762 0 0 0 train
39763 0 1 1 train
39764 0 0 1 train
39765 0 0 0 train
39766 0 0 0 train
39767 1 0 1 train
39768 1 1 1 train
39769 0 0 0 train
39770 0 1 1 train
39771 0 0 1 train
39772 0 0 1 train
39773 1 1 0 train
39774 0 0 1 train
39775 0 0 1 train
39776 0 0 1 train
39777 0 0 1 train
39778 0 0 1 train
39779 1 1 1 train
39780 0 0 1 train
39781 1 1 1 train
39782 0 0 0 train
39783 0 0 1 train
39784 0 0 0 train
39785 0 0 0 train
39786 0 0 1 train
39787 0 0 0 train
39788 1 1 0 train
39789 1 1 0 train
39790 0 0 0 train
39791 0 0 1 train
39792 1 1 1 train
39793 0 0 0 train
39794 0 0 1 train
39795 0 0 0 train
39796 1 0 1 train
39797 0 0 0 train
39798 0 0 1 train
39799 0 0 1 train
39800 0 0 1 train
39801 0 0 1 train
39802 0 1 1 train
39803 1 0 1 train
39804 0 0 1 train
39805 1 0 0 train
39806 0 0 0 train
39807 0 0 1 train
39808 0 0 1 train
39809 0 0 0 train
39810 0 0 0 train
39811 0 0 1 train
39812 0 0 0 train
39813 0 0 0 train
39814 0 0 1 train
39815 0 0 0 train
39816 1 1 1 train
39817 0 0 1 train
39818 0 0 1 train
39819 0 0 0 train
39820 1 1 1 train
39821 0 0 0 train
39822 0 0 0 train
39823 0 0 1 train
39824 0 0 1 train
39825 0 0 1 train
39826 0 0 0 train
39827 0 0 1 train
39828 1 1 1 train
39829 0 1 0 train
39830 1 1 1 train
39831 0 0 0 train
39832 0 0 0 train
39833 0 0 1 train
39834 0 0 0 train
39835 0 0 1 train
39836 0 0 0 train
39837 0 0 0 train
39838 1 1 1 train
39839 1 1 1 train
39840 0 0 1 train
39841 0 0 0 train
39842 0 0 1 train
39843 1 1 0 train
39844 1 0 1 train
39845 0 0 0 train
39846 0 0 1 train
39847 0 0 0 train
39848 0 0 0 train
39849 0 0 0 train
39850 0 0 1 train
39851 1 0 1 train
39852 1 0 1 train
39853 0 0 1 train
39854 0 1 1 train
39855 0 0 0 train
39856 1 0 1 train
39857 1 1 0 train
39858 0 0 1 train
39859 0 0 0 train
39860 1 0 1 train
39861 0 0 1 train
39862 0 0 0 train
39863 0 0 1 train
39864 0 1 1 train
39865 1 0 1 train
39866 0 0 0 train
39867 0 0 1 train
39868 0 0 0 train
39869 0 0 0 train
39870 0 1 1 train
39871 1 1 1 train
39872 0 0 0 train
39873 1 0 1 train
39874 1 0 0 train
39875 1 1 1 train
39876 0 0 0 train
39877 1 0 1 train
39878 1 1 1 train
39879 1 0 1 train
39880 0 0 1 train
39881 1 1 1 train
39882 0 0 1 train
39883 0 0 1 train
39884 1 1 1 train
39885 0 0 1 train
39886 0 0 1 train
39887 1 1 1 train
39888 0 0 0 train
39889 1 1 1 train
39890 1 0 1 train
39891 0 0 0 train
39892 0 0 0 train
39893 1 0 1 train
39894 1 1 1 train
39895 1 1 1 train
39896 0 0 1 train
39897 1 1 0 train
39898 1 1 1 train
39899 1 1 1 train
39900 0 0 0 train
39901 1 1 1 train
39902 0 0 0 train
39903 0 0 0 train
39904 0 0 1 train
39905 0 0 0 train
39906 0 0 1 train
39907 0 0 1 train
39908 0 0 1 train
39909 0 0 0 train
39910 1 1 1 train
39911 0 0 1 train
39912 0 0 1 train
39913 1 1 1 train
39914 0 0 1 train
39915 0 0 1 train
39916 1 1 1 train
39917 0 0 0 train
39918 0 0 0 train
39919 0 0 0 train
39920 0 0 0 train
39921 0 0 1 train
39922 0 0 0 train
39923 0 0 0 train
39924 0 0 1 train
39925 0 0 1 train
39926 1 0 1 train
39927 0 0 1 train
39928 0 0 1 train
39929 1 0 0 train
39930 1 1 1 train
39931 0 0 1 train
39932 0 0 1 train
39933 0 1 1 train
39934 0 0 1 train
39935 0 0 1 train
39936 0 0 1 train
39937 0 0 1 train
39938 0 0 0 train
39939 0 1 1 train
39940 0 0 0 train
39941 0 0 1 train
39942 1 1 1 train
39943 1 1 1 train
39944 0 0 1 train
39945 0 0 1 train
39946 0 1 1 train
39947 0 0 0 train
39948 1 0 0 train
39949 0 0 1 train
39950 0 1 1 train
39951 0 1 1 train
39952 0 0 1 train
39953 0 0 0 train
39954 0 0 0 train
39955 0 0 0 train
39956 0 0 1 train
39957 0 0 1 train
39958 0 0 1 train
39959 1 0 1 train
39960 0 0 1 train
39961 0 0 0 train
39962 0 0 0 train
39963 0 0 1 train
39964 0 0 1 train
39965 0 0 1 train
39966 0 0 1 train
39967 0 0 1 train
39968 0 0 0 train
39969 0 0 0 train
39970 0 0 0 train
39971 1 1 1 train
39972 0 0 1 train
39973 0 0 1 train
39974 0 0 1 train
39975 1 1 0 train
39976 0 0 1 train
39977 1 1 1 train
39978 0 0 0 train
39979 0 0 0 train
39980 0 0 1 train
39981 0 0 1 train
39982 0 0 1 train
39983 0 0 1 train
39984 0 0 1 train
39985 0 0 1 train
39986 1 0 0 train
39987 0 0 1 train
39988 0 0 0 train
39989 0 0 1 train
39990 0 1 1 train
39991 0 0 1 train
39992 0 0 1 train
39993 0 0 1 train
39994 0 0 0 train
39995 0 0 1 train
39996 0 0 1 train
39997 0 0 1 train
39998 1 1 1 train
39999 0 0 0 train
40000 0 0 1 train
40001 1 1 1 train
40002 1 1 1 train
40003 1 0 1 train
40004 0 0 1 train
40005 0 0 1 train
40006 0 0 1 train
40007 1 1 1 train
40008 0 0 0 train
40009 0 0 0 train
40010 0 0 0 train
40011 1 1 1 train
40012 0 0 1 train
40013 0 0 1 train
40014 0 0 1 train
40015 1 1 1 train
40016 0 0 0 train
40017 0 0 1 train
40018 1 1 1 train
40019 0 0 1 train
40020 0 0 0 train
40021 1 1 0 train
40022 1 0 1 train
40023 1 0 1 train
40024 0 0 1 train
40025 0 0 1 train
40026 0 0 1 train
40027 0 0 0 train
40028 1 1 1 train
40029 1 1 1 train
40030 1 1 1 train
40031 0 0 1 train
40032 0 0 0 train
40033 0 0 1 train
40034 0 0 1 train
40035 0 1 1 train
40036 1 1 0 train
40037 0 0 0 train
40038 0 0 1 train
40039 1 0 0 train
40040 0 0 1 train
40041 0 0 1 train
40042 1 0 0 train
40043 0 0 0 train
40044 0 0 0 train
40045 0 0 1 train
40046 0 0 1 train
40047 0 0 0 train
40048 0 0 1 train
40049 1 0 1 train
40050 0 0 0 train
40051 0 0 0 train
40052 0 0 0 train
40053 0 0 1 train
40054 0 0 1 train
40055 1 0 1 train
40056 0 0 1 train
40057 0 0 1 train
40058 0 0 0 train
40059 1 1 1 train
40060 0 0 0 train
40061 0 0 1 train
40062 1 1 1 train
40063 0 0 1 train
40064 1 1 1 train
40065 1 0 0 train
40066 0 0 1 train
40067 0 0 0 train
40068 0 0 1 train
40069 1 0 1 train
40070 0 0 0 train
40071 0 0 1 train
40072 0 1 1 train
40073 0 0 0 train
40074 1 1 1 train
40075 0 0 0 train
40076 1 1 1 train
40077 0 0 1 train
40078 0 0 1 train
40079 0 0 0 train
40080 1 1 1 train
40081 0 0 0 train
40082 0 0 1 train
40083 1 0 1 train
40084 0 0 0 train
40085 0 0 1 train
40086 0 0 1 train
40087 1 0 1 train
40088 0 0 1 train
40089 1 1 1 train
40090 0 0 1 train
40091 0 0 1 train
40092 0 0 0 train
40093 0 0 1 train
40094 0 0 1 train
40095 1 1 1 train
40096 1 0 1 train
40097 1 0 1 train
40098 1 0 1 train
40099 0 1 1 train
40100 0 0 0 train
40101 0 0 0 train
40102 0 0 1 train
40103 0 0 0 train
40104 1 1 1 train
40105 1 0 1 train
40106 1 1 1 train
40107 0 1 1 train
40108 0 0 0 train
40109 0 0 1 train
40110 0 0 1 train
40111 0 1 1 train
40112 1 1 1 train
40113 0 0 1 train
40114 0 0 1 train
40115 0 0 1 train
40116 0 0 1 train
40117 1 1 1 train
40118 1 1 1 train
40119 0 0 1 train
40120 0 0 1 train
40121 1 1 0 train
40122 0 0 0 train
40123 0 0 0 train
40124 0 1 0 train
40125 0 0 0 train
40126 0 0 1 train
40127 0 0 0 train
40128 1 0 1 train
40129 0 0 0 train
40130 0 0 0 train
40131 0 0 1 train
40132 0 1 1 train
40133 0 1 1 train
40134 0 0 0 train
40135 1 1 1 train
40136 0 0 1 train
40137 1 1 1 train
40138 0 0 0 train
40139 0 0 0 train
40140 1 0 1 train
40141 0 0 1 train
40142 0 1 1 train
40143 0 0 1 train
40144 0 0 0 train
40145 0 1 1 train
40146 0 0 1 train
40147 1 0 1 train
40148 1 1 0 train
40149 0 0 1 train
40150 0 0 1 train
40151 0 0 0 train
40152 0 0 1 train
40153 0 0 1 train
40154 0 0 0 train
40155 0 0 1 train
40156 0 0 0 train
40157 0 0 1 train
40158 0 0 1 train
40159 0 0 1 train
40160 0 0 1 train
40161 0 0 0 train
40162 0 0 0 train
40163 0 0 1 train
40164 0 0 1 train
40165 0 0 0 train
40166 0 0 1 train
40167 1 0 1 train
40168 0 0 1 train
40169 0 0 1 train
40170 0 0 0 train
40171 0 0 1 train
40172 0 0 0 train
40173 0 0 1 train
40174 0 0 1 train
40175 0 0 1 train
40176 1 0 1 train
40177 0 0 1 train
40178 0 0 1 train
40179 1 1 1 train
40180 0 1 1 train
40181 1 0 1 train
40182 1 1 1 train
40183 1 0 1 train
40184 1 1 1 train
40185 0 0 0 train
40186 0 0 0 train
40187 0 0 0 train
40188 0 0 0 train
40189 0 0 1 train
40190 1 0 1 train
40191 0 0 1 train
40192 0 0 1 train
40193 0 0 0 train
40194 1 1 1 train
40195 0 0 0 train
40196 0 0 1 train
40197 0 0 1 train
40198 0 0 0 train
40199 0 0 0 train
40200 0 0 0 train
40201 0 0 1 train
40202 1 0 0 train
40203 0 0 0 train
40204 0 0 0 train
40205 0 0 0 train
40206 1 1 1 train
40207 0 0 0 train
40208 0 1 1 train
40209 0 0 0 train
40210 0 0 1 train
40211 0 0 1 train
40212 1 1 0 train
40213 1 0 0 train
40214 0 0 0 train
40215 0 0 0 train
40216 0 0 1 train
40217 1 0 1 train
40218 1 0 1 train
40219 0 0 1 train
40220 0 0 0 train
40221 0 0 1 train
40222 1 0 1 train
40223 0 0 1 train
40224 0 0 1 train
40225 0 0 1 train
40226 0 0 0 train
40227 1 1 1 train
40228 0 0 0 train
40229 1 0 0 train
40230 0 0 1 train
40231 1 1 1 train
40232 0 0 1 train
40233 1 1 0 train
40234 1 1 1 train
40235 0 0 0 train
40236 0 0 1 train
40237 1 1 0 train
40238 0 0 1 train
40239 0 0 0 train
40240 0 0 1 train
40241 0 0 1 train
40242 0 0 1 train
40243 1 0 1 train
40244 0 0 1 train
40245 0 0 1 train
40246 0 0 0 train
40247 0 0 1 train
40248 0 0 1 train
40249 0 0 1 train
40250 0 0 1 train
40251 1 0 1 train
40252 1 1 1 train
40253 0 0 1 train
40254 0 0 1 train
40255 0 0 1 train
40256 0 0 1 train
40257 0 0 1 train
40258 0 0 0 train
40259 1 0 1 train
40260 0 0 1 train
40261 0 0 0 train
40262 0 0 1 train
40263 0 0 0 train
40264 0 0 0 train
40265 0 0 0 train
40266 0 0 1 train
40267 0 0 0 train
40268 0 0 1 train
40269 1 1 0 train
40270 0 0 0 train
40271 0 0 1 train
40272 0 0 1 train
40273 0 0 1 train
40274 0 0 0 train
40275 0 0 1 train
40276 0 0 1 train
40277 0 0 0 train
40278 0 0 1 train
40279 0 0 0 train
40280 0 0 0 train
40281 0 0 1 train
40282 0 0 1 train
40283 1 0 0 train
40284 1 1 1 train
40285 0 0 1 train
40286 0 0 1 train
40287 0 0 1 train
40288 0 0 1 train
40289 0 0 0 train
40290 0 0 1 train
40291 0 0 1 train
40292 0 0 1 train
40293 0 1 1 train
40294 0 0 1 train
40295 0 0 0 train
40296 0 0 1 train
40297 0 0 1 train
40298 0 0 0 train
40299 0 0 1 train
40300 0 0 0 train
40301 0 1 1 train
40302 0 0 0 train
40303 1 1 1 train
40304 0 0 0 train
40305 0 0 1 train
40306 0 0 1 train
40307 1 0 1 train
40308 0 0 0 train
40309 0 0 0 train
40310 0 0 0 train
40311 0 0 0 train
40312 1 1 1 train
40313 0 1 1 train
40314 0 0 1 train
40315 0 0 0 train
40316 0 0 0 train
40317 0 0 1 train
40318 0 0 1 train
40319 0 0 1 train
40320 0 0 1 train
40321 0 0 1 train
40322 0 1 1 train
40323 0 0 0 train
40324 0 0 1 train
40325 0 0 0 train
40326 0 0 1 train
40327 1 1 1 train
40328 0 0 1 train
40329 0 0 0 train
40330 0 0 1 train
40331 0 0 1 train
40332 0 0 1 train
40333 0 0 1 train
40334 0 0 1 train
40335 1 1 1 train
40336 0 0 1 train
40337 0 0 1 train
40338 1 1 1 train
40339 1 0 1 train
40340 0 0 1 train
40341 1 0 1 train
40342 0 0 0 train
40343 0 0 1 train
40344 1 1 1 train
40345 0 0 1 train
40346 1 1 1 train
40347 0 0 0 train
40348 0 0 1 train
40349 0 0 0 train
40350 0 0 0 train
40351 0 0 1 train
40352 0 0 0 train
40353 0 0 1 train
40354 0 0 0 train
40355 1 1 1 train
40356 0 0 1 train
40357 0 0 1 train
40358 1 0 1 train
40359 0 0 0 train
40360 0 0 0 train
40361 0 1 1 train
40362 0 0 1 train
40363 0 0 0 train
40364 1 1 1 train
40365 1 1 1 train
40366 0 0 1 train
40367 0 0 1 train
40368 0 0 0 train
40369 0 0 0 train
40370 0 0 0 train
40371 0 0 1 train
40372 0 0 1 train
40373 0 0 1 train
40374 0 0 1 train
40375 1 1 1 train
40376 0 0 0 train
40377 0 0 0 train
40378 0 0 1 train
40379 0 0 1 train
40380 0 0 0 train
40381 0 0 1 train
40382 0 0 0 train
40383 0 0 0 train
40384 1 1 1 train
40385 0 0 1 train
40386 0 0 1 train
40387 0 0 1 train
40388 1 1 1 train
40389 0 0 1 train
40390 0 0 1 train
40391 0 0 1 train
40392 0 0 0 train
40393 0 1 1 train
40394 1 0 0 train
40395 0 0 1 train
40396 1 1 1 train
40397 1 0 1 train
40398 0 0 0 train
40399 0 0 1 train
40400 0 0 0 train
40401 0 0 1 train
40402 0 0 1 train
40403 0 0 1 train
40404 0 0 1 train
40405 0 0 1 train
40406 0 0 0 train
40407 0 0 1 train
40408 1 1 1 train
40409 0 0 1 train
40410 0 0 1 train
40411 0 0 1 train
40412 0 0 1 train
40413 0 0 1 train
40414 0 0 1 train
40415 1 0 1 train
40416 0 0 0 train
40417 0 0 1 train
40418 0 0 1 train
40419 1 1 1 train
40420 0 0 1 train
40421 0 0 1 train
40422 0 0 1 train
40423 0 0 0 train
40424 0 0 1 train
40425 1 1 1 train
40426 0 0 1 train
40427 0 0 0 train
40428 0 0 1 train
40429 0 0 1 train
40430 1 1 1 train
40431 0 0 0 train
40432 0 0 1 train
40433 0 0 0 train
40434 0 0 1 train
40435 1 1 1 train
40436 0 0 1 train
40437 0 0 1 train
40438 0 0 1 train
40439 0 0 0 train
40440 1 0 0 train
40441 0 0 1 train
40442 0 0 1 train
40443 0 0 1 train
40444 1 0 1 train
40445 0 0 0 train
40446 1 1 0 train
40447 1 0 1 train
40448 0 0 0 train
40449 0 0 1 train
40450 0 0 0 train
40451 1 0 0 train
40452 0 0 1 train
40453 0 1 1 train
40454 0 0 1 train
40455 1 1 1 train
40456 1 1 1 train
40457 0 0 1 train
40458 1 1 1 train
40459 0 0 0 train
40460 0 0 1 train
40461 1 1 1 train
40462 0 0 0 train
40463 0 0 1 train
40464 0 0 1 train
40465 1 1 1 train
40466 1 0 0 train
40467 0 0 1 train
40468 0 0 1 train
40469 0 0 0 train
40470 0 0 1 train
40471 0 0 0 train
40472 0 0 1 train
40473 0 0 1 train
40474 0 0 0 train
40475 0 0 0 train
40476 0 0 0 train
40477 0 0 1 train
40478 0 0 0 train
40479 1 1 1 train
40480 0 0 1 train
40481 0 0 1 train
40482 0 0 0 train
40483 0 0 0 train
40484 0 0 1 train
40485 0 0 1 train
40486 0 0 1 train
40487 1 0 1 train
40488 1 0 1 train
40489 0 0 1 train
40490 0 0 0 train
40491 0 1 1 train
40492 0 0 1 train
40493 0 0 1 train
40494 0 0 0 train
40495 0 0 0 train
40496 0 0 1 train
40497 0 0 0 train
40498 1 0 0 train
40499 0 0 1 train
40500 0 0 0 train
40501 0 0 0 train
40502 0 0 0 train
40503 1 0 0 train
40504 1 0 1 train
40505 0 0 1 train
40506 0 0 1 train
40507 0 0 1 train
40508 0 0 1 train
40509 1 0 1 train
40510 1 0 1 train
40511 0 0 1 train
40512 1 0 1 train
40513 0 0 0 train
40514 1 0 1 train
40515 0 0 0 train
40516 0 0 1 train
40517 0 1 0 train
40518 0 0 0 train
40519 0 0 1 train
40520 0 0 0 train
40521 0 0 1 train
40522 0 1 1 train
40523 1 0 1 train
40524 0 0 0 train
40525 1 0 1 train
40526 0 0 1 train
40527 1 0 1 train
40528 1 1 1 train
40529 1 1 1 train
40530 1 1 1 train
40531 0 0 1 train
40532 1 1 1 train
40533 0 0 1 train
40534 0 0 0 train
40535 0 0 1 train
40536 0 0 0 train
40537 0 0 0 train
40538 1 1 1 train
40539 0 0 0 train
40540 0 0 0 train
40541 0 0 0 train
40542 1 1 1 train
40543 0 0 0 train
40544 0 0 1 train
40545 1 1 1 train
40546 1 0 1 train
40547 0 0 1 train
40548 0 0 1 train
40549 0 0 0 train
40550 0 0 0 train
40551 0 1 0 train
40552 1 1 1 train
40553 1 1 1 train
40554 0 0 1 train
40555 0 0 1 train
40556 1 1 1 train
40557 1 1 1 train
40558 0 0 1 train
40559 1 0 1 train
40560 0 0 0 train
40561 1 1 1 train
40562 1 1 1 train
40563 0 0 1 train
40564 0 1 1 train
40565 0 0 0 train
40566 0 0 1 train
40567 0 0 1 train
40568 0 0 1 train
40569 0 0 1 train
40570 1 0 1 train
40571 1 1 1 train
40572 0 0 1 train
40573 0 0 0 train
40574 1 1 1 train
40575 0 0 0 train
40576 0 0 0 train
40577 0 0 0 train
40578 0 0 0 train
40579 0 0 0 train
40580 0 0 1 train
40581 0 0 0 train
40582 1 1 0 train
40583 0 0 1 train
40584 0 0 1 train
40585 1 1 1 train
40586 0 0 0 train
40587 0 0 0 train
40588 0 0 1 train
40589 0 0 0 train
40590 0 0 1 train
40591 0 1 1 train
40592 1 0 1 train
40593 0 1 1 train
40594 0 0 1 train
40595 1 0 1 train
40596 0 0 0 train
40597 0 0 0 train
40598 0 0 0 train
40599 1 1 1 train
40600 0 0 1 train
40601 1 1 1 train
40602 1 1 1 train
40603 0 0 1 train
40604 0 0 1 train
40605 0 0 0 train
40606 0 0 1 train
40607 0 0 1 train
40608 0 0 1 train
40609 1 1 1 train
40610 0 0 0 train
40611 1 1 1 train
40612 1 1 1 train
40613 0 0 0 train
40614 0 0 0 train
40615 0 0 1 train
40616 0 0 0 train
40617 0 0 1 train
40618 0 0 0 train
40619 0 0 1 train
40620 1 1 1 train
40621 0 0 1 train
40622 0 0 0 train
40623 0 0 0 train
40624 0 0 1 train
40625 1 0 1 train
40626 0 1 1 train
40627 1 0 1 train
40628 0 1 1 train
40629 0 0 1 train
40630 0 0 0 train
40631 0 0 1 train
40632 0 0 1 train
40633 1 1 1 train
40634 0 0 0 train
40635 0 0 0 train
40636 1 0 1 train
40637 0 0 0 train
40638 0 0 0 train
40639 0 0 1 train
40640 0 0 1 train
40641 0 0 1 train
40642 0 0 0 train
40643 0 0 0 train
40644 0 0 0 train
40645 0 0 0 train
40646 0 0 1 train
40647 0 0 0 train
40648 0 1 1 train
40649 0 0 1 train
40650 1 1 1 train
40651 0 0 0 train
40652 1 1 0 train
40653 1 1 1 train
40654 0 0 1 train
40655 0 0 0 train
40656 0 0 1 train
40657 0 0 1 train
40658 1 0 1 train
40659 0 0 1 train
40660 0 0 0 train
40661 0 0 1 train
40662 0 0 1 train
40663 0 0 1 train
40664 1 0 1 train
40665 1 0 0 train
40666 0 0 1 train
40667 1 0 1 train
40668 0 0 0 train
40669 1 1 1 train
40670 0 0 1 train
40671 0 0 0 train
40672 0 0 1 train
40673 0 0 1 train
40674 0 0 1 train
40675 0 0 0 train
40676 1 0 1 train
40677 0 0 0 train
40678 0 0 1 train
40679 0 0 1 train
40680 0 0 1 train
40681 1 1 1 train
40682 1 1 0 train
40683 0 0 0 train
40684 1 1 1 train
40685 0 0 1 train
40686 0 1 1 train
40687 0 0 1 train
40688 0 0 1 train
40689 0 0 1 train
40690 0 1 1 train
40691 0 0 1 train
40692 0 0 0 train
40693 0 0 1 train
40694 1 0 1 train
40695 0 0 0 train
40696 0 0 1 train
40697 0 0 0 train
40698 0 0 0 train
40699 0 0 1 train
40700 0 0 1 train
40701 0 0 1 train
40702 1 0 1 train
40703 0 0 1 train
40704 0 0 1 train
40705 0 0 0 train
40706 0 0 0 train
40707 0 0 0 train
40708 0 0 0 train
40709 0 0 1 train
40710 0 0 1 train
40711 0 0 1 train
40712 0 0 0 train
40713 1 1 1 train
40714 1 1 1 train
40715 0 0 1 train
40716 0 0 0 train
40717 0 0 1 train
40718 1 1 1 train
40719 0 0 1 train
40720 0 0 0 train
40721 0 0 1 train
40722 0 0 1 train
40723 0 1 1 train
40724 0 0 1 train
40725 0 0 1 train
40726 0 0 0 train
40727 0 0 1 train
40728 1 1 1 train
40729 0 0 0 train
40730 1 1 1 train
40731 0 0 1 train
40732 0 0 0 train
40733 0 0 1 train
40734 0 0 0 train
40735 0 0 1 train
40736 0 0 0 train
40737 0 0 1 train
40738 1 1 1 train
40739 0 1 1 train
40740 0 0 0 train
40741 0 0 0 train
40742 0 0 1 train
40743 0 0 1 train
40744 0 0 1 train
40745 0 0 0 train
40746 0 0 0 train
40747 0 0 1 train
40748 0 0 1 train
40749 1 0 1 train
40750 0 0 0 train
40751 1 1 1 train
40752 0 0 1 train
40753 0 0 1 train
40754 0 0 1 train
40755 0 0 1 train
40756 0 0 1 train
40757 0 0 1 train
40758 0 0 1 train
40759 0 0 0 train
40760 0 0 1 train
40761 1 0 0 train
40762 1 1 1 train
40763 0 0 1 train
40764 0 0 1 train
40765 0 0 0 train
40766 0 0 1 train
40767 0 0 0 train
40768 0 0 1 train
40769 1 1 1 train
40770 0 0 1 train
40771 0 0 1 train
40772 0 0 0 train
40773 0 0 1 train
40774 1 0 1 train
40775 1 0 1 train
40776 0 1 1 train
40777 1 0 1 train
40778 0 0 0 train
40779 0 0 0 train
40780 0 0 1 train
40781 1 1 1 train
40782 0 0 0 train
40783 0 0 0 train
40784 1 0 1 train
40785 0 1 1 train
40786 1 1 1 train
40787 1 0 0 train
40788 0 0 0 train
40789 1 1 1 train
40790 0 0 1 train
40791 0 0 1 train
40792 0 0 0 train
40793 0 0 0 train
40794 1 1 1 train
40795 1 0 1 train
40796 0 0 1 train
40797 0 0 1 train
40798 1 0 0 train
40799 0 1 1 train
40800 0 0 0 train
40801 0 0 1 train
40802 0 0 1 train
40803 0 0 0 train
40804 0 0 1 train
40805 0 0 1 train
40806 0 0 1 train
40807 0 0 1 train
40808 0 0 1 train
40809 0 0 0 train
40810 0 0 1 train
40811 1 1 1 train
40812 0 0 0 train
40813 0 0 1 train
40814 0 0 0 train
40815 0 0 1 train
40816 0 0 0 train
